customer_id,first_name,last_name,email,country,signup_date
CUST_00787,Steven,Duffy,hansenann@example.com,US,2025-01-01
CUST_00788,Deanna,Jones,edward09@example.net,US,2026-08-08
CUST_00789,Robin,Fisher,angelarichardson@example.com,US,2025-06-12
CUST_00790,Christopher,Hayward,kcross@example.com,DE,2025-08-14
CUST_00791,Kathryn,Mayo,robertsnatalie@example.org,UK,2025-10-15
CUST_00792,Laurie,Price,jay08@example.com,US,2026-03-07
CUST_00793,Tricia,Sinclair,matthew40@example.org,US,2026-05-31
CUST_00794,Charles,Hughes,lwells@example.net,US,2025-04-06
CUST_00795,Nicole,Fitzgerald,ndelgado@example.com,UK,2025-01-18
CUST_00796,Carole,Nicholson,gordongriffiths@example.net,DE,2026-07-23
CUST_00797,Dominic,Paul,lucasjensen@example.net,DE,2025-08-05
CUST_00798,Emily,Taylor,jillharris@example.com,US,2024-10-24
CUST_00799,Trevor,Lee,naomi29@example.net,US,2025-12-10
CUST_00800,James,Hunt,gsantana@example.com,DE,2024-12-30
CUST_00801,Kayla,Mitchell,zboyle@example.com,US,2024-12-29
CUST_00802,Howard,Decker,vanessa25@example.net,UK,2025-05-30
CUST_00803,Kathryn,Fields,debrawillis@example.net,US,2024-09-07
CUST_00804,Dillon,Tyler,frazierjacqueline@example.com,US,2026-07-24
CUST_00805,Leigh,Stone,nathandixon@example.net,US,2025-04-06
CUST_00806,Stephen,Lopez,hallchloe@example.com,US,2025-12-18
CUST_00807,Michael,Rodriguez,fhuang@example.net,DE,2024-10-14
CUST_00808,Briana,Brown,howardmorgan@example.org,DE,2026-04-07
CUST_00809,Leanne,Williams,victorjohnson@example.org,US,2026-01-26
CUST_00810,Lisa,Walter,michelle68@example.com,UK,2026-02-08
CUST_00811,Erika,Smith,xclark@example.com,DE,2025-02-17
CUST_00812,Beth,Gibbs,lynne77@example.org,DE,2024-09-03
CUST_00813,Shirley,Thompson,murphylouis@example.com,UK,2026-08-09
CUST_00814,Mark,Brown,bchan@example.net,DE,2025-08-08
CUST_00815,Kimberly,Jackson,markstone@example.net,DE,2025-02-05
CUST_00816,Marion,Berry,smithkristen@example.org,US,2026-08-12
CUST_00817,Kirsty,Talbot,ericadavis@example.org,US,2025-10-28
CUST_00818,James,Fleming,brandihunt@example.com,UK,2024-09-21
CUST_00819,Bruce,Dawson,anthonyparks@example.com,UK,2026-04-17
CUST_00820,Gareth,Simpson,meyervalerie@example.net,UK,2025-06-23
CUST_00821,Daniel,Brennan,creynolds@example.net,DE,2025-01-09
CUST_00822,Stephanie,Godfrey,larry67@example.com,UK,2025-12-09
CUST_00823,Michael,Edwards,emma79@example.com,UK,2026-03-22
CUST_00824,Jason,Pace,smithcristina@example.org,UK,2026-07-24
CUST_00825,Joseph,Hernandez,gary75@example.net,US,2025-05-15
CUST_00826,Lewis,Wright,carolpearce@example.org,DE,2026-02-09
CUST_00827,Nicholas,Carter,amyflores@example.net,UK,2024-12-08
CUST_00828,Vincent,Bryant,annette48@example.net,UK,2024-11-18
CUST_00829,Eric,Duffy,christinagarcia@example.com,US,2025-07-09
CUST_00830,Suzanne,Powell,gilbert47@example.net,US,2025-10-09
CUST_00831,Peggy,Brookes,danny77@example.net,UK,2026-03-11
CUST_00832,Adam,Nguyen,alicia52@example.net,US,2024-08-26
CUST_00833,Gail,Holden,justin51@example.org,UK,2025-07-22
CUST_00834,Jacqueline,Hubbard,collinscheryl@example.net,UK,2026-02-06
CUST_00835,Matthew,Stewart,msmith@example.com,US,2026-08-02
CUST_00836,Shannon,Lambert,elliott06@example.org,US,2026-07-06
CUST_00837,Graeme,Mahoney,smithmelanie@example.net,DE,2024-11-14
CUST_00838,Anthony,Ward,lori84@example.org,UK,2026-08-21
CUST_00839,Anthony,Savage,flynnemily@example.com,US,2025-12-02
CUST_00840,Megan,King,daviesconor@example.net,US,2024-09-23
CUST_00841,Janet,Foster,bensonjustin@example.org,UK,2025-10-21
CUST_00842,David,Kennedy,irogers@example.com,US,2024-12-01
CUST_00843,Thomas,Cummings,anthony39@example.org,UK,2024-10-04
CUST_00844,Jennifer,Tomlinson,mohamedsimmons@example.com,DE,2024-12-03
CUST_00845,Francis,Hawkins,rstanton@example.com,UK,2026-05-03
CUST_00846,Ariana,Ward,victor53@example.org,US,2026-01-12
CUST_00847,Sheila,Cross,williamscharles@example.com,UK,2026-06-19
CUST_00848,Jamie,Bond,geoffrey36@example.net,DE,2026-07-16
CUST_00849,Justin,Webb,gsimon@example.net,US,2025-02-22
CUST_00850,Isabella,Nolan,brownkimberly@example.com,US,2025-08-21
CUST_00851,Cynthia,Patel,laurajohnson@example.net,UK,2025-06-20
CUST_00852,Arthur,Bell,rossriley@example.net,US,2025-02-21
CUST_00853,Marian,Jones,rpena@example.net,UK,2025-02-19
CUST_00854,Justin,Mason,darren33@example.net,DE,2024-09-21
CUST_00855,Donald,Hunt,hugh84@example.net,UK,2025-07-24
CUST_00856,Joanne,Baldwin,jessica56@example.org,UK,2025-11-01
CUST_00857,Garry,Little,mkhan@example.com,UK,2025-05-29
CUST_00858,Callum,Patterson,carlybarnes@example.com,US,2026-01-03
CUST_00859,Jack,Choi,karensimpson@example.com,US,2025-12-26
CUST_00860,Brandi,Haynes,eortega@example.org,UK,2025-04-16
CUST_00861,Cory,Johnson,katherine37@example.com,US,2025-11-09
CUST_00862,Victor,Wall,bhall@example.com,US,2025-03-04
CUST_00863,Joseph,Allen,awade@example.com,US,2026-07-03
CUST_00864,James,Pope,michelle65@example.net,US,2024-10-28
CUST_00865,Scott,Carr,kevin05@example.net,US,2026-02-20
CUST_00866,Luke,Brown,amy11@example.net,US,2026-01-18
CUST_00867,Martin,Goodwin,lisa60@example.com,UK,2025-11-12
CUST_00868,Alex,Allen,hamiltonjonathan@example.com,UK,2025-10-05
CUST_00869,Shawn,Payne,mthomas@example.org,DE,2025-12-14
CUST_00870,Stephanie,Jenkins,karlbrowne@example.com,DE,2025-03-21
CUST_00871,Kathleen,Meyer,craig02@example.org,UK,2025-07-20
CUST_00872,Matthew,Bell,graynatasha@example.com,UK,2025-11-30
CUST_00873,Victor,Page,tcarpenter@example.net,US,2026-03-04
CUST_00874,Nicholas,Edwards,perezjoseph@example.org,US,2024-11-22
CUST_00875,Bethany,Hardy,mellortrevor@example.org,UK,2024-12-17
CUST_00876,Jesus,Christensen,erin47@example.org,UK,2026-07-27
CUST_00877,Deborah,Bush,jonathan47@example.org,US,2025-12-23
CUST_00878,Charles,Griffiths,kathrynjohn@example.net,US,2026-01-24
CUST_00879,Edward,Haynes,reececook@example.org,UK,2025-12-19
CUST_00880,Harold,Davis,elliottdobson@example.net,UK,2026-08-15
CUST_00881,James,Roach,paigeclark@example.org,UK,2025-11-08
CUST_00882,Ann,Johnson,brownjoanna@example.org,US,2025-09-09
CUST_00883,Timothy,Hunter,henrywendy@example.com,UK,2025-02-04
CUST_00884,John,Olson,ahmedamelia@example.org,UK,2026-04-15
CUST_00885,Jasmine,Phelps,uwhite@example.com,US,2025-05-23
CUST_00886,Brett,Hunter,mitchellcarol@example.com,UK,2025-09-09
CUST_00887,David,Maynard,chapmanglen@example.net,US,2025-08-07
CUST_00888,Michael,Ford,ubradley@example.net,UK,2025-05-14
CUST_00889,Katrina,Douglas,gary41@example.org,UK,2025-03-15
CUST_00890,Patricia,Power,thomasjemma@example.net,UK,2025-04-29
CUST_00891,Alan,James,lambbenjamin@example.com,US,2026-05-30
CUST_00892,Natasha,Crosby,qacosta@example.org,DE,2025-01-10
CUST_00893,Gerald,Walker,lukegibson@example.org,DE,2024-09-20
CUST_00894,David,Thomas,mathewahmed@example.net,UK,2026-08-14
CUST_00895,Lauren,Santos,kristy23@example.net,US,2025-07-12
CUST_00896,Danny,Brooks,ben53@example.org,UK,2025-03-26
CUST_00897,Ralph,Pierce,matthewsmith@example.org,UK,2025-03-11
CUST_00898,Danny,Finch,newtonjade@example.com,DE,2024-12-15
CUST_00899,Raymond,Wolfe,kayleeandrews@example.net,UK,2025-02-05
CUST_00900,Lewis,Smith,saralee@example.org,UK,2026-06-12
CUST_00901,Joshua,Richards,janet09@example.net,UK,2025-06-01
CUST_00902,Crystal,Jones,higginscallum@example.org,UK,2025-12-26
CUST_00903,Samuel,Reilly,nortonneil@example.org,UK,2025-06-21
CUST_00904,Billy,Williams,sheajeffrey@example.com,US,2025-07-19
CUST_00905,Lisa,White,jwhite@example.net,US,2025-03-03
CUST_00906,Colin,Jones,natalieosullivan@example.net,DE,2025-09-30
CUST_00907,Frances,King,websterjames@example.com,DE,2025-07-06
CUST_00908,Nancy,O'Neill,colleen48@example.net,UK,2025-11-14
CUST_00909,Adam,Phillips,athompson@example.net,UK,2024-11-27
CUST_00910,Lynda,Olson,abdul96@example.org,UK,2024-08-25
CUST_00911,Leon,Harding,brownkatherine@example.com,US,2026-04-17
CUST_00912,Max,Ali,richardturner@example.com,UK,2026-08-13
CUST_00913,Gillian,Hunt,mary63@example.net,US,2026-04-07
CUST_00914,Maria,Ray,glennbuckley@example.org,US,2026-07-21
CUST_00915,Melissa,Dunn,fperkins@example.com,US,2026-03-11
CUST_00916,Amber,Jones,reidmaria@example.org,US,2024-11-08
CUST_00917,Brittany,Alexander,vanessamurphy@example.org,UK,2024-12-15
CUST_00918,Nicole,Marks,jennifer13@example.com,DE,2026-06-17
CUST_00919,Joel,Smith,scottgeorge@example.org,US,2024-11-15
CUST_00920,Tammy,O'Neill,angelicaroberts@example.org,UK,2025-06-07
CUST_00921,Gabriel,Castillo,kristenlong@example.com,DE,2026-03-31
CUST_00922,Mark,Rice,yvonnesykes@example.com,US,2026-07-15
CUST_00923,Michael,Morgan,owilliams@example.net,DE,2025-03-21
CUST_00924,Harry,Gonzalez,gordonglen@example.net,US,2026-03-10
CUST_00925,Pamela,Browning,pelliott@example.net,US,2025-12-19
CUST_00926,Cameron,Sanchez,powellgary@example.org,UK,2025-12-15
CUST_00927,Lewis,Morgan,jbennett@example.org,UK,2025-07-12
CUST_00928,Mandy,Watson,nheath@example.com,US,2025-01-16
CUST_00929,Scott,Winters,beth49@example.net,US,2025-08-05
CUST_00930,Jane,Jenkins,lmurphy@example.com,UK,2025-12-20
CUST_00931,Kelly,Garner,khansen@example.net,UK,2024-12-16
CUST_00932,Paul,Scott,douglasperry@example.org,DE,2024-10-10
CUST_00933,Sandra,Brooks,dhudson@example.net,DE,2025-02-12
CUST_00934,Travis,Hernandez,marilyn75@example.com,US,2025-08-01
CUST_00935,Casey,Adams,masonthomas@example.net,UK,2026-07-31
CUST_00936,Elaine,Hall,john10@example.org,UK,2025-04-09
CUST_00937,Kimberly,Turner,morenoreginald@example.org,UK,2026-04-14
CUST_00938,Adam,Fischer,obaker@example.org,DE,2026-05-06
CUST_00939,Robin,Schroeder,kelly97@example.net,UK,2025-10-08
CUST_00940,Emma,Winter,johnlewis@example.net,US,2024-12-24
CUST_00941,Linda,Collins,hammondnathan@example.org,UK,2026-06-08
CUST_00942,Olivia,Wilson,sian62@example.com,US,2024-09-02
CUST_00943,Anthony,May,hooperjamie@example.org,US,2025-04-21
CUST_00944,Sean,Bates,cbrown@example.org,DE,2025-03-17
CUST_00945,Jack,Miller,gene14@example.org,UK,2024-10-25
CUST_00946,Shannon,Thomas,beasleycarrie@example.org,UK,2026-07-09
CUST_00947,Bethan,Gonzales,tracyball@example.net,UK,2025-01-21
CUST_00948,Michael,Ramsey,iwarren@example.com,DE,2025-02-10
CUST_00949,Lisa,Hanna,andrew60@example.org,DE,2025-03-05
CUST_00950,Phillip,Malone,qcooper@example.org,US,2025-07-28
CUST_00951,Carole,Brooks,andrea27@example.org,US,2026-04-30
CUST_00952,David,Quinn,hmiller@example.com,US,2025-03-19
CUST_00953,Norman,Mitchell,taylorwebb@example.com,UK,2026-01-23
CUST_00954,Eleanor,Owen,nanderson@example.com,DE,2026-05-22
CUST_00955,Declan,Jones,myerstyler@example.net,US,2024-12-27
CUST_00956,Anne,Roberts,bradley04@example.net,UK,2025-06-26
CUST_00957,Caitlyn,Phillips,yvette62@example.com,US,2026-01-01
CUST_00958,Joshua,Abbott,deborah49@example.com,UK,2026-02-17
CUST_00959,Roberto,Brown,alan40@example.org,UK,2024-09-11
CUST_00960,Tabitha,Harvey,murphydanielle@example.com,US,2025-12-25
CUST_00961,Dustin,Green,eileen31@example.net,UK,2026-05-20
CUST_00962,Jennifer,Andrews,tompatterson@example.com,US,2026-07-31
CUST_00963,Brian,Rahman,yolanda05@example.com,UK,2026-02-09
CUST_00964,Patrick,Wilson,devon48@example.org,UK,2024-11-14
CUST_00965,Michelle,Meza,pjohnson@example.com,UK,2025-08-06
CUST_00966,Michael,Walton,darrenwilkins@example.org,UK,2026-03-09
CUST_00967,Nicholas,Perry,marcuscampbell@example.org,US,2025-01-08
CUST_00968,Susan,Mills,paul25@example.org,UK,2026-03-03
CUST_00969,Hannah,Anderson,ngordon@example.org,US,2024-09-30
CUST_00970,Julie,Thompson,bowenian@example.com,US,2026-07-01
CUST_00971,Sean,Ward,twright@example.net,US,2025-11-03
CUST_00972,Matthew,Thomas,tmckee@example.org,DE,2025-01-15
CUST_00973,Sandra,Wright,paul52@example.com,US,2025-10-27
CUST_00974,Samuel,Horton,santosscott@example.org,UK,2025-07-01
CUST_00975,Charles,Meyer,irice@example.com,UK,2026-06-30
CUST_00976,Patrick,Walsh,fitzgeraldkari@example.net,UK,2026-01-09
CUST_00977,Jessica,Robinson,qbrooks@example.org,US,2025-07-12
CUST_00978,Linda,Baldwin,marionvaughan@example.com,UK,2024-11-30
CUST_00979,Jason,Gonzales,dylancook@example.org,US,2026-07-14
CUST_00980,Victoria,Smith,glennandrew@example.org,US,2026-01-16
CUST_00981,Rosie,Wallace,davisfelicia@example.org,UK,2026-04-21
CUST_00982,Tracy,Hoffman,ktorres@example.net,US,2026-01-11
CUST_00983,Keith,Cole,jmanning@example.org,UK,2025-09-14
CUST_00984,Olivia,Pugh,lydiaedwards@example.net,UK,2025-01-11
CUST_00985,Melissa,Talbot,sara61@example.net,US,2025-10-03
CUST_00986,Cameron,Banks,laura57@example.org,US,2025-04-14
CUST_00987,Bradley,Wells,fjoyce@example.net,US,2026-08-11
CUST_00988,Robert,Johnson,nunezjanet@example.com,US,2025-04-19
CUST_00989,Thomas,Ball,fwhite@example.com,UK,2025-08-03
CUST_00990,Andrew,Baker,clee@example.org,DE,2025-01-15
CUST_00991,Robin,West,richardsonjacqueline@example.com,US,2024-10-12
CUST_00992,Michelle,Browne,johnho@example.org,US,2025-01-30
CUST_00993,Mary,Godfrey,rebecca69@example.org,UK,2026-05-26
CUST_00994,Judith,Scott,hickscheryl@example.com,US,2024-09-09
CUST_00995,Katherine,Knight,asmith@example.net,UK,2025-08-11
CUST_00996,Judy,Hill,dannywilliams@example.net,UK,2025-05-19
CUST_00997,Josh,Miller,andrewthomas@example.net,DE,2024-10-29
CUST_00998,Tammy,Gibson,holly92@example.net,UK,2024-12-11
CUST_00999,Kirsty,Jones,hillchristopher@example.com,DE,2025-10-20
CUST_01000,Linda,Brown,reidmegan@example.net,US,2025-07-30
